         0        3.33896        2.87582
         0        2.90321        2.41232
         0        3.76427        3.26712
         0        3.56211        2.87491
         1        1.40450        0.67148
         1        1.35238        0.60158
         1        2.21515        1.33258
         0        3.36563        2.47271
         0        3.26057        2.33387
         0        2.57287        1.59933
         0        3.51151        2.53457
         0        2.56728        1.55889
         0        1.07622        0.00000
         1        1.23710        0.30734
         0        5.65910        4.67234
         1        1.64166        0.53113
         1        1.47224        0.35884
         0        3.52511        2.50100
         1        2.21283        1.08461
         1        2.30406        1.15125
         0        1.17038        0.00000
         1        2.30886        1.13718
         1        1.32971        0.14420
         0        3.53175        3.50400
         1        0.72561        0.69160
         1        2.40755        2.18349
         1        1.84436        1.57448
         1        1.51876        1.23110
         1        1.93891        1.51948
         1        0.83469        0.40491
         0        0.46356        0.00000
         1        2.18141        1.67101
         1        1.19019        0.67639
         1        0.60375        0.05850
         0       20.24621       19.63313
         0       55.81963       55.35301
         1        1.28849        0.76487
         1        2.46365        1.81626
         1        0.83775        0.18749
         1        2.28407        1.72310
         1        1.94829        1.28321
         1        2.28625        1.59658
         0        0.70724        0.00000
         0        5.83654        5.12800
         1        1.74483        1.02246
         1        1.17184        1.16558
         1        0.58846        0.39215
         1        2.20043        1.95830
         1        0.30597        0.04606
         1        1.92054        1.52886
         0        3.36624        2.96421
         1        0.57938        0.14357
         1        0.62251        0.13986
         0      111.78163      111.29558
         1        1.16245        0.64495
         1        1.29269        0.70736
         0        3.40227        2.87900
         1        0.59768        0.10181
         1        1.69109        1.07145
         1        0.63555        0.01304
         0        0.53328        0.00000
         1        1.94949        1.31216
         1        1.51801        0.85609
         1        1.16245        0.48296
         0        3.19950        2.51871
         1        1.71141        1.01679
         1        2.14620        1.95615
         1        2.44722        2.21135
         1        1.13022        0.87657
         1        1.91428        1.52886
         1        0.63107        0.23530
         1        1.28644        0.85689
         1        1.10418        0.62779
         1        2.14620        1.66641
         1        0.69160        0.18036
         0        0.57907        0.00000
         1        1.06731        0.63470
         1        1.13027        0.64066
         1        2.38537        1.77199
         1        1.33135        0.71510
         1        2.14620        1.61924
         1        1.94288        1.31181
         0        3.88316        3.22750
         0        0.67323        0.00000
         0        3.04641        2.37188
         1        1.71082        1.02246
         1        2.00417        1.95835
         1        0.39215        0.32855
         0        4.17052        3.97515
         1        2.39743        2.19171
         1        0.39210        0.15260
         1        1.83195        1.54561
         1        0.35618        0.06644
         1        1.19954        0.87835
         0        2.87917        2.49015
         1        2.38336        2.14071
         1        0.39215        0.09259
         1        1.49481        1.07148
         0        3.06978        2.64358
         1        0.36403        0.02709
         1        1.37512        0.93410
         1        2.28953        1.82392
         1        1.95615        1.47297
         1        2.03137        1.54689
         0        2.76795        2.26964
         1        2.31075        2.29297
         1        1.96218        1.81263
         1        0.87889        0.71899
         1        0.87880        0.68512
         1        0.73923        0.49871
         1        1.95835        1.71443
         1        1.20403        0.92866
         0       51.90249       51.55929
         1        0.94089        0.74408
         1        0.59383        0.34009
         1        0.89715        0.51964
         1        2.20955        1.82917
         1        1.95830        1.66710
         1        0.87880        0.48360
         1        1.70405        1.28426
         1        1.17412        0.73676
         1        1.45426        1.01560
         1        0.78133        0.32884
         1        0.35426        0.22249
         1        1.04189        0.89977
         1        0.31946        0.14356
         1        1.10787        0.88513
         0        0.22614        0.00000
         0        3.72642        3.46883
         1        1.44243        1.11701
         1        1.04189        0.86293
         1        0.33776        0.10180
         1        1.00083        0.64110
         1        1.03278        0.67018
         0        0.27331        0.00000
         1        0.54818        0.17076
         1        1.25810        0.85609
         1        0.90254        0.48296
         0        2.93951        2.51863
         1        0.49525        0.06054
         1        0.68187        0.67152
         1        1.01587        0.97174
         1        0.62103        0.53006
         1        1.52886        1.43449
         1        1.68240        1.55658
         1        0.74063        0.54698
         0       21.83662       21.78943
         0        2.64964        2.54545
         1        1.38619        1.15823
         1        1.01589        0.78506
         0        3.97515        3.83361
         1        0.61058        0.36493
         0        3.13256        2.86232
         1        1.52886        1.24105
         1        0.30867        0.01956
         1        1.27133        0.96839
         1        0.91502        0.88124
         1        0.34418        0.26356
         1        2.17764        2.09362
         1        2.10725        1.99178
         1        0.67152        0.48822
         0        0.03790        0.00106
         1        0.91502        0.82118
         1        0.73725        0.51964
         1        1.00552        0.78504
         1        2.19175        2.06055
         1        0.67151        0.43621
         0        2.67612        2.41623
         1        1.50913        1.23167
         1        1.26242        0.98366
         1        1.27750        0.98491
         1        0.18670        0.13986
         1        0.14357        0.09333
         1        2.49297        2.41128
         1        0.85688        0.70736
         1        0.86599        0.77835
         1        0.08797        0.02791
         1        2.10765        1.92382
         1        0.85688        0.67018
         0        0.09741        0.00000
         1        0.24190        0.04038
         1        1.08220        0.85609
         1        0.72664        0.48296
         0        3.28708        3.04210
         1        0.85685        0.59804
         1        0.14590        0.14250
         1        2.07501        2.04016
         1        0.75684        0.65416
         1        0.47707        0.52085
         1        0.15230        0.13908
         1        1.23444        1.09745
         1        0.70842        0.56856
         0        3.68019        3.62962
         0        0.15468        0.00000
         1        0.47637        0.29710
         0        0.19684        0.00000
         1        1.32705        1.12891
         1        0.77934        0.56737
         1        1.32459        1.29314
         1        1.24343        1.14415
         1        2.09362        2.14071
         0        0.00982        0.00000
         1        1.20079        1.06720
         1        0.80664        0.67018
         0        0.04993        0.00276
         1        0.22322        0.07194
         1        1.99979        1.82392
         1        0.81206        0.61862
         1        1.74450        1.54976
         0        8.70600        8.49743
         1        0.90009        0.83226
         1        1.99468        2.07331
         1        1.58870        1.61033
         1        1.71203        1.60989
         1        2.00449        1.89948
         1        1.02634        1.01062
         1        1.39366        1.27383
         1        1.95458        1.81016
         0        0.16199        0.00000
         1        1.34669        1.18340
         1        1.19962        1.02250
         1        0.48822        0.63468
         1        0.67541        0.76487
         0        3.11611        3.08180
         1        0.24844        0.21126
         1        1.50489        1.55700
         1        0.54698        0.49498
         0        3.83717        3.76058
         1        0.79455        0.70039
         1        0.26583        0.17037
         1        0.67666        0.56737
         1        0.77827        0.80593
         1        0.74415        0.56338
         1        0.96868        0.78504
         1        2.14071        2.04645
         1        0.63466        0.43622
         1        0.68229        0.45924
         1        0.39370        0.15308
         1        0.67144        0.42952
         1        1.15612        0.98475
         1        0.93398        0.81021
         1        0.79683        0.67019
         0        0.04012        0.00277
         1        1.48845        1.34699
         1        1.02214        0.85609
         1        0.66658        0.48296
         0        3.28479        3.09987
         0        0.19875        0.00000
         1        1.31933        1.31646
         1        1.06720        1.15362
         1        1.97371        1.95602
         1        1.12115        1.07887
         0        4.49914        4.43929
         1        1.37969        1.31854
         1        1.51546        1.44048
         1        0.67018        0.75947
         1        0.78504        0.77022
         1        0.74222        0.70281
         1        0.75738        0.70040
         0        2.97697        2.91869
         1        0.63948        0.56737
         0        3.72442        3.62031
         1        2.00416        1.87546
         1        1.70707        1.56080
         1        1.73122        1.58365
         1        1.66720        1.50580
