          23          36           1
          23          37           1
          23          38           0
          23          39           0
          23          40           1
          23          41           1
          23          42           1
          23          43           1
          23          44           0
          23          45           0
          23          46           0
          23          47           0
          23          48           0
          23          49           0
          23          50           0
          23          51           1
          23          52           0
          23          53           0
          23          54           1
          24          25           1
          24          26           0
          24          27           0
          24          28           0
          24          29           1
          24          30           0
          24          31           1
          24          32           1
          24          33           1
          24          34           1
          24          35           1
          24          36           0
          24          37           0
          24          38           1
          24          39           0
          24          40           0
          24          41           0
          24          42           1
          24          43           1
          24          44           1
          24          45           1
          24          46           0
          24          47           1
          24          48           1
          24          49           0
          24          50           1
          24          51           1
          24          52           0
          24          53           0
          24          54           1
          25          26           0
          25          27           0
          25          28           1
          25          29           0
          25          30           1
          25          31           1
          25          32           1
          25          33           0
          25          34           0
          25          35           1
          25          36           0
          25          37           0
          25          38           1
          25          39           0
          25          40           1
          25          41           0
          25          42           0
          25          43           0
          25          44           1
          25          45           1
          25          46           0
          25          47           0
          25          48           0
          25          49           1
          25          50           0
          25          51           0
          25          52           0
          25          53           0
          25          54           0
          26          27           0
          26          28           0
          26          29           1
          26          30           1
          26          31           0
          26          32           0
          26          33           1
          26          34           0
          26          35           0
          26          36           0
          26          37           0
          26          38           1
          26          39           0
          26          40           0
          26          41           0
          26          42           1
          26          43           1
          26          44           1
          26          45           0
          26          46           1
          26          47           1
          26          48           1
          26          49           1
          26          50           1
          26          51           1
          26          52           1
          26          53           1
          26          54           1
          27          28           0
          27          29           0
          27          30           0
          27          31           0
          27          32           1
          27          33           1
          27          34           1
          27          35           0
          27          36           0
          27          37           0
          27          38           0
          27          39           1
          27          40           0
          27          41           0
          27          42           1
          27          43           0
          27          44           0
          27          45           0
          27          46           0
          27          47           0
          27          48           1
          27          49           0
          27          50           1
          27          51           0
          27          52           1
          27          53           1
          27          54           0
          28          29           1
          28          30           1
          28          31           1
          28          32           1
          28          33           0
          28          34           0
          28          35           1
          28          36           1
          28          37           1
          28          38           0
          28          39           0
          28          40           1
          28          41           1
          28          42           0
          28          43           0
          28          44           0
          28          45           0
          28          46           0
          28          47           0
          28          48           0
          28          49           0
          28          50           0
          28          51           0
          28          52           0
          28          53           1
          28          54           1
          29          30           0
          29          31           1
          29          32           1
          29          33           0
          29          34           0
          29          35           0
          29          36           1
          29          37           1
          29          38           1
          29          39           0
          29          40           0
          29          41           1
          29          42           1
          29          43           1
          29          44           0
          29          45           0
          29          46           0
          29          47           0
          29          48           1
          29          49           0
          29          50           0
          29          51           1
          29          52           1
          29          53           0
          29          54           1
          30          31           0
          30          32           0
          30          33           0
          30          34           0
          30          35           0
          30          36           0
          30          37           0
          30          38           0
          30          39           0
          30          40           1
          30          41           0
          30          42           0
          30          43           0
          30          44           0
          30          45           0
          30          46           1
          30          47           0
          30          48           0
          30          49           1
          30          50           0
          30          51           0
          30          52           0
          30          53           1
          30          54           0
          31          32           1
          31          33           1
          31          34           1
          31          35           0
          31          36           0
          31          37           0
          31          38           1
          31          39           0
          31          40           1
          31          41           1
          31          42           0
          31          43           0
          31          44           1
          31          45           1
          31          46           0
          31          47           0
          31          48           0
          31          49           1
          31          50           0
          31          51           1
          31          52           0
          31          53           1
          31          54           0
          32          33           1
          32          34           1
          32          35           1
          32          36           0
          32          37           0
          32          38           1
          32          39           1
          32          40           0
          32          41           1
          32          42           1
          32          43           0
          32          44           1
          32          45           1
          32          46           0
          32          47           0
          32          48           0
          32          49           0
          32          50           1
          32          51           0
          32          52           0
          32          53           0
          32          54           0
          33          34           1
          33          35           0
          33          36           1
          33          37           1
          33          38           1
          33          39           1
          33          40           0
          33          41           1
          33          42           1
          33          43           0
          33          44           1
          33          45           1
          33          46           1
          33          47           1
          33          48           0
          33          49           1
          33          50           0
          33          51           0
          33          52           1
          33          53           1
          33          54           0
          34          35           1
          34          36           1
          34          37           1
          34          38           1
          34          39           1
          34          40           0
          34          41           1
          34          42           1
          34          43           0
          34          44           1
          34          45           0
          34          46           0
          34          47           1
          34          48           0
          34          49           1
          34          50           0
          34          51           0
          34          52           1
          34          53           1
          34          54           0
          35          36           1
          35          37           1
          35          38           0
          35          39           1
          35          40           1
          35          41           0
          35          42           0
          35          43           1
          35          44           0
          35          45           1
          35          46           0
          35          47           0
          35          48           0
          35          49           0
          35          50           0
          35          51           0
          35          52           0
          35          53           0
          35          54           0
          36          37           1
          36          38           1
          36          39           1
          36          40           1
          36          41           1
          36          42           0
          36          43           0
          36          44           1
          36          45           0
          36          46           0
          36          47           1
          36          48           0
          36          49           0
          36          50           0
          36          51           0
          36          52           1
          36          53           1
          36          54           0
          37          38           1
          37          39           1
          37          40           1
          37          41           1
          37          42           0
          37          43           1
          37          44           0
          37          45           0
          37          46           0
          37          47           1
          37          48           0
          37          49           0
          37          50           0
          37          51           0
          37          52           1
          37          53           1
          37          54           1
          38          39           0
          38          40           1
          38          41           1
          38          42           0
          38          43           1
          38          44           1
          38          45           0
          38          46           0
          38          47           1
          38          48           1
          38          49           1
          38          50           0
          38          51           1
          38          52           1
          38          53           1
          38          54           1
          39          40           0
          39          41           0
          39          42           1
          39          43           0
          39          44           1
          39          45           0
          39          46           0
          39          47           1
          39          48           0
          39          49           0
          39          50           0
          39          51           0
          39          52           1
          39          53           1
          39          54           0
          40          41           0
          40          42           0
          40          43           1
          40          44           0
          40          45           1
          40          46           0
          40          47           0
          40          48           0
          40          49           1
          40          50           0
          40          51           0
          40          52           0
          40          53           0
          40          54           1
          41          42           0
          41          43           0
          41          44           0
          41          45           0
          41          46           0
          41          47           1
          41          48           1
          41          49           1
          41          50           0
          41          51           1
          41          52           1
          41          53           1
          41          54           0
          42          43           0
          42          44           0
          42          45           0
          42          46           1
          42          47           1
          42          48           1
          42          49           0
          42          50           1
          42          51           1
          42          52           1
          42          53           1
          42          54           0
          43          44           1
          43          45           1
          43          46           1
          43          47           1
          43          48           1
          43          49           1
          43          50           1
          43          51           1
          43          52           0
          43          53           0
          43          54           1
          44          45           1
          44          46           1
          44          47           1
          44          48           0
          44          49           1
          44          50           1
          44          51           0
          44          52           1
          44          53           0
          44          54           0
          45          46           0
          45          47           1
          45          48           1
          45          49           0
          45          50           1
          45          51           0
          45          52           0
          45          53           0
          45          54           1
          46          47           1
          46          48           1
          46          49           1
          46          50           1
          46          51           1
          46          52           1
          46          53           0
          46          54           1
          47          48           0
          47          49           1
          47          50           0
          47          51           0
          47          52           1
          47          53           1
          47          54           0
          48          49           0
          48          50           1
          48          51           1
          48          52           1
          48          53           0
          48          54           1
          49          50           0
          49          51           0
          49          52           1
          49          53           1
          49          54           1
          50          51           1
          50          52           0
          50          53           0
          50          54           1
          51          52           1
          51          53           0
          51          54           1
          52          53           1
          52          54           0
          53          54           0
